LocusID;stratum;Braker;Maker 1;Maker 2;Maker 3
AT3G28243;Arabidopsis thaliana;0;0;0;0
AT3G49051;Arabidopsis thaliana;0;0;0;0
AT2G02026;Arabidopsis thaliana;0;0;0;0
AT3G05080;Arabidopsis thaliana;0;0;0;0
AT2G16668;Arabidopsis thaliana;0;0;0;0
AT5G20460;Arabidopsis thaliana;0;0;0;0
AT5G57391;Arabidopsis thaliana;0;0;0;0
AT1G10652;Arabidopsis thaliana;0;0;0;0
AT5G40981;Arabidopsis thaliana;0;0;0;0
AT2G22201;Arabidopsis thaliana;0;0;0;0
AT2G07362;Arabidopsis thaliana;0;0;0;0
AT2G16016;Arabidopsis thaliana;0;0;0;0
AT5G43211;Arabidopsis thaliana;0;0;0;0
AT5G33421;Arabidopsis thaliana;0;0;0;0
AT2G07830;Arabidopsis thaliana;0;0;0;0
AT5G63952;Arabidopsis thaliana;0;0;0;0
AT3G58676;Arabidopsis thaliana;0;0;0;0
AT1G12411;Arabidopsis thaliana;0;0;0;0
AT5G28560;Arabidopsis thaliana;1;0;0;0
AT4G10112;Arabidopsis thaliana;1;0;0;1
AT5G12236;Arabidopsis thaliana;0;0;0;0
AT3G30778;Arabidopsis thaliana;0;0;0;0
AT1G34041;Arabidopsis thaliana;0;0;0;0
AT1G08032;Arabidopsis thaliana;0;0;1;0
AT2G05786;Arabidopsis thaliana;0;0;0;0
AT3G01572;Arabidopsis thaliana;0;0;1;0
AT2G14289;Arabidopsis thaliana;0;0;0;0
AT1G31875;Arabidopsis thaliana;0;0;0;0
AT3G53294;Arabidopsis thaliana;0;0;0;0
AT5G02021;Arabidopsis thaliana;0;0;0;0
AT1G65541;Arabidopsis thaliana;0;0;0;0
AT2G13363;Arabidopsis thaliana;0;0;0;0
AT3G43402;Arabidopsis thaliana;0;0;0;0
AT3G05193;Arabidopsis thaliana;0;0;0;0
AT2G14810;Arabidopsis thaliana;0;0;1;0
AT2G36916;Arabidopsis thaliana;0;0;0;0
AT1G14549;Arabidopsis thaliana;0;0;0;0
AT2G12461;Arabidopsis thaliana;1;0;0;0
AT3G44091;Arabidopsis thaliana;0;0;0;0
AT1G02320;Arabidopsis thaliana;0;0;0;0
AT1G70209;Arabidopsis thaliana;0;0;0;0
AT4G21950;Arabidopsis thaliana;0;0;0;0
AT5G63168;Arabidopsis thaliana;0;0;0;0
AT3G42990;Arabidopsis thaliana;1;0;0;0
AT3G51057;Arabidopsis thaliana;0;0;0;0
AT2G40081;Arabidopsis thaliana;0;0;0;0
AT4G18000;Arabidopsis thaliana;0;0;0;0
AT5G12043;Arabidopsis thaliana;0;0;0;0
AT5G29231;Arabidopsis thaliana;0;0;0;0
AT1G04501;Arabidopsis thaliana;0;0;0;0
AT1G33709;Arabidopsis thaliana;0;0;0;0
AT5G57181;Arabidopsis thaliana;0;0;0;0
AT1G21738;Arabidopsis thaliana;0;0;0;0
AT2G35208;Arabidopsis thaliana;0;0;0;0
AT3G05602;Arabidopsis thaliana;0;0;0;0
AT5G46417;Arabidopsis thaliana;0;0;0;0
AT1G20875;Arabidopsis thaliana;0;0;0;0
AT5G53451;Arabidopsis thaliana;0;0;0;0
AT3G62907;Arabidopsis thaliana;0;0;0;0
AT3G14431;Arabidopsis thaliana;0;0;0;0
AT5G23027;Arabidopsis thaliana;0;0;0;0
AT2G41082;Arabidopsis thaliana;0;0;0;0
AT1G44941;Arabidopsis thaliana;0;0;0;0
AT5G17262;Arabidopsis thaliana;0;0;0;0
AT5G55056;Arabidopsis thaliana;0;0;0;0
AT2G33509;Arabidopsis thaliana;0;0;0;0
AT3G43291;Arabidopsis thaliana;1;0;0;0
AT4G38781;Arabidopsis thaliana;0;0;0;0
AT1G61165;Arabidopsis thaliana;0;0;0;0
AT5G13181;Arabidopsis thaliana;0;0;0;0
AT3G22022;Arabidopsis thaliana;0;0;0;0
AT2G16881;Arabidopsis thaliana;0;0;0;0
AT5G20447;Arabidopsis thaliana;1;0;0;0
AT4G05091;Arabidopsis thaliana;0;0;0;0
AT3G43829;Arabidopsis thaliana;0;0;1;0
AT3G43623;Arabidopsis thaliana;1;0;1;0
AT5G35526;Arabidopsis thaliana;0;0;0;0
AT5G15254;Arabidopsis thaliana;0;0;0;0
AT3G04721;Arabidopsis thaliana;0;0;0;0
AT1G01115;Arabidopsis thaliana;0;0;0;0
AT3G61117;Arabidopsis thaliana;0;1;0;0
AT3G13240;Arabidopsis thaliana;0;1;0;0
AT3G06019;Arabidopsis thaliana;0;0;0;0
AT5G35688;Arabidopsis thaliana;0;0;0;0
AT2G01023;Arabidopsis thaliana;1;0;1;0
AT4G27415;Arabidopsis thaliana;0;0;1;0
AT4G27415;Arabidopsis thaliana;0;0;1;0
AT4G09649;Arabidopsis thaliana;0;0;0;0
AT1G80831;Arabidopsis thaliana;0;0;0;0
AT5G17233;Arabidopsis thaliana;0;0;0;0
AT3G25233;Arabidopsis thaliana;0;0;0;0
AT3G30769;Arabidopsis thaliana;0;0;1;0
AT5G50136;Arabidopsis thaliana;0;0;0;0
AT5G35510;Arabidopsis thaliana;0;0;0;0
AT2G22802;Arabidopsis thaliana;0;0;0;0
AT1G68935;Arabidopsis thaliana;0;0;1;0
AT2G13273;Arabidopsis thaliana;0;0;1;0
AT4G07786;Arabidopsis thaliana;0;0;0;0
AT2G11522;Arabidopsis thaliana;0;0;0;0
AT2G47844;Arabidopsis thaliana;0;0;0;0
AT2G43371;Arabidopsis thaliana;0;0;0;0
AT3G29431;Arabidopsis thaliana;0;0;0;0
AT2G05294;Arabidopsis thaliana;0;0;0;0
AT5G32597;Arabidopsis thaliana;1;0;0;0
AT1G23074;Arabidopsis thaliana;0;0;0;0
AT5G41774;Arabidopsis thaliana;0;0;0;0
AT4G31136;Arabidopsis thaliana;0;0;0;0
AT1G77746;Arabidopsis thaliana;0;0;0;0
AT5G35631;Arabidopsis thaliana;0;0;0;0
AT4G09850;Arabidopsis thaliana;0;0;1;0
AT3G15251;Arabidopsis thaliana;0;0;0;0
AT1G02490;Arabidopsis thaliana;0;0;0;0
AT3G01961;Arabidopsis thaliana;0;0;0;0
AT3G46390;Arabidopsis thaliana;0;0;0;0
AT1G53366;Arabidopsis thaliana;0;0;0;0
AT5G41420;Arabidopsis thaliana;0;0;0;0
AT4G16855;Arabidopsis thaliana;0;0;0;1
AT3G13594;Arabidopsis thaliana;0;0;0;0
AT2G30925;Arabidopsis thaliana;0;0;0;0
AT4G37095;Arabidopsis thaliana;0;0;1;0
AT4G06583;Arabidopsis thaliana;1;0;0;0
AT1G62181;Arabidopsis thaliana;0;0;0;0
AT2G11778;Arabidopsis thaliana;0;0;0;0
AT4G26005;Arabidopsis thaliana;0;0;0;0
AT2G10340;Arabidopsis thaliana;1;0;0;0
AT1G28007;Arabidopsis thaliana;0;1;0;0
AT3G15604;Arabidopsis thaliana;0;0;0;0
AT3G62988;Arabidopsis thaliana;0;0;0;0
AT2G31981;Arabidopsis thaliana;0;0;0;0
AT3G47341;Arabidopsis thaliana;0;0;0;0
AT5G44894;Arabidopsis thaliana;0;0;0;0
AT2G36940;Arabidopsis thaliana;0;0;1;0
AT2G45126;Arabidopsis thaliana;0;0;0;0
AT4G06740;Arabidopsis thaliana;1;0;0;0
AT5G14560;Arabidopsis thaliana;0;0;0;0
AT3G23171;Arabidopsis thaliana;0;0;0;0
AT3G54804;Arabidopsis thaliana;0;0;0;0
AT3G31400;Arabidopsis thaliana;1;0;0;0
AT1G50954;Arabidopsis thaliana;0;0;0;0
AT5G20736;Arabidopsis thaliana;0;1;0;1
AT2G36571;Arabidopsis thaliana;0;0;0;0
AT3G48237;Arabidopsis thaliana;0;0;0;0
AT2G34800;Arabidopsis thaliana;0;0;0;0
AT5G35069;Arabidopsis thaliana;1;0;0;0
AT1G07901;Arabidopsis thaliana;0;0;0;0
AT2G46308;Arabidopsis thaliana;0;0;0;0
AT3G03626;Arabidopsis thaliana;0;0;0;0
AT3G07522;Arabidopsis thaliana;0;0;0;0
AT2G17556;Arabidopsis thaliana;0;0;0;0
AT3G32180;Arabidopsis thaliana;1;0;0;0
AT5G66211;Arabidopsis thaliana;0;0;0;0
AT3G44261;Arabidopsis thaliana;1;0;1;0
AT3G58877;Arabidopsis thaliana;0;0;0;0
AT1G24390;Arabidopsis thaliana;0;0;1;0
AT3G51644;Arabidopsis thaliana;0;0;0;0
AT5G37667;Arabidopsis thaliana;0;0;0;0
AT3G32036;Arabidopsis thaliana;0;0;0;0
AT3G62528;Arabidopsis thaliana;1;0;0;0
AT3G09863;Arabidopsis thaliana;0;0;0;0
AT5G38314;Arabidopsis thaliana;0;0;0;0
AT2G43450;Arabidopsis thaliana;1;1;1;0
AT5G21005;Arabidopsis thaliana;1;0;0;0
AT5G50801;Arabidopsis thaliana;0;0;0;0
AT3G28216;Arabidopsis thaliana;0;0;0;0
AT1G02391;Arabidopsis thaliana;0;0;0;0
AT5G26262;Arabidopsis thaliana;0;0;0;0
AT2G39865;Arabidopsis thaliana;0;0;0;0
AT2G22820;Arabidopsis thaliana;0;0;0;0
AT3G23172;Arabidopsis thaliana;1;0;0;0
AT1G35461;Arabidopsis thaliana;0;0;0;0
AT5G03837;Arabidopsis thaliana;0;0;0;0
AT4G18282;Arabidopsis thaliana;0;0;1;0
AT1G53039;Arabidopsis thaliana;0;0;0;0
AT5G50880;Arabidopsis thaliana;0;0;0;0
AT5G23640;Arabidopsis thaliana;0;0;0;0
AT3G48346;Arabidopsis thaliana;0;0;0;0
AT1G48912;Arabidopsis thaliana;0;1;0;0
AT1G07885;Arabidopsis thaliana;0;1;1;0
AT1G37162;Arabidopsis thaliana;0;0;0;0
AT5G17795;Arabidopsis thaliana;0;0;0;0
AT3G60897;Arabidopsis thaliana;0;0;0;0
AT1G13760;Arabidopsis thaliana;1;1;1;1
AT5G35375;Arabidopsis thaliana;0;1;1;0
AT3G63233;Arabidopsis thaliana;0;0;0;0
AT1G27565;Arabidopsis thaliana;0;0;0;0
AT3G55573;Arabidopsis thaliana;0;0;0;0
AT4G36510;Arabidopsis thaliana;0;1;0;0
AT5G28052;Arabidopsis thaliana;0;0;0;0
AT3G24216;Arabidopsis thaliana;0;0;0;0
AT1G23650;Arabidopsis thaliana;0;0;0;0
AT2G05803;Arabidopsis thaliana;0;0;0;0
AT1G50603;Arabidopsis thaliana;0;0;0;0
AT1G14642;Arabidopsis thaliana;1;1;0;1
AT3G48344;Arabidopsis thaliana;0;0;0;0
AT5G10504;Arabidopsis thaliana;0;0;0;0
AT4G20250;Arabidopsis thaliana;0;0;1;0
AT3G42475;Arabidopsis thaliana;0;0;0;0
AT2G19300;Arabidopsis thaliana;0;0;0;0
AT2G43871;Arabidopsis thaliana;0;0;0;0
AT3G45673;Arabidopsis thaliana;0;0;0;0
AT3G18291;Arabidopsis thaliana;0;0;0;0
AT3G25014;Arabidopsis thaliana;0;0;1;0
AT1G61353;Arabidopsis thaliana;0;0;0;0
AT4G35837;Arabidopsis thaliana;0;0;0;0
AT2G34224;Arabidopsis thaliana;0;0;0;0
AT1G36745;Arabidopsis thaliana;0;0;0;0
AT5G26848;Arabidopsis thaliana;0;0;0;0
AT4G00342;Arabidopsis thaliana;0;0;0;0
AT3G44783;Arabidopsis thaliana;0;0;0;0
AT3G28321;Arabidopsis thaliana;0;0;0;0
AT4G25510;Arabidopsis thaliana;0;0;0;0
AT3G08636;Arabidopsis thaliana;0;0;0;0
AT3G50022;Arabidopsis thaliana;1;0;0;0
AT3G04855;Arabidopsis thaliana;0;0;0;0
AT1G44094;Arabidopsis thaliana;0;0;0;0
AT4G31280;Arabidopsis thaliana;0;0;1;0
AT3G31068;Arabidopsis thaliana;0;1;1;0
AT1G66553;Arabidopsis thaliana;0;0;0;0
AT1G66475;Arabidopsis thaliana;0;0;0;0
AT3G28440;Arabidopsis thaliana;0;0;0;0
AT3G32120;Arabidopsis thaliana;1;0;0;0
AT2G16955;Arabidopsis thaliana;0;0;0;0
AT1G33925;Arabidopsis thaliana;0;1;0;0
AT5G19729;Arabidopsis thaliana;0;0;0;0
AT2G46662;Arabidopsis thaliana;0;0;0;0
AT4G31441;Arabidopsis thaliana;0;0;0;0
AT1G33640;Arabidopsis thaliana;0;0;1;0
AT2G44304;Arabidopsis thaliana;0;0;0;0
AT1G46336;Arabidopsis thaliana;1;0;1;0
AT2G03822;Arabidopsis thaliana;0;0;0;0
AT5G57730;Arabidopsis thaliana;0;0;0;0
AT3G18957;Arabidopsis thaliana;1;0;0;1
AT4G19095;Arabidopsis thaliana;0;0;0;0
AT2G17960;Arabidopsis thaliana;0;0;0;0
AT1G05925;Arabidopsis thaliana;0;0;0;0
AT4G08351;Arabidopsis thaliana;0;0;0;0
AT2G31005;Arabidopsis thaliana;0;0;0;0
AT5G50562;Arabidopsis thaliana;0;0;0;0
AT4G23271;Arabidopsis thaliana;0;0;0;0
AT1G31319;Arabidopsis thaliana;0;0;0;0
AT2G29263;Arabidopsis thaliana;0;0;0;0
AT5G51812;Arabidopsis thaliana;0;0;0;0
AT2G41233;Arabidopsis thaliana;0;0;0;0
AT4G34272;Arabidopsis thaliana;0;0;0;0
AT2G07363;Arabidopsis thaliana;0;0;0;0
AT2G24617;Arabidopsis thaliana;1;0;0;0
AT3G15111;Arabidopsis thaliana;0;0;0;0
AT1G61920;Arabidopsis thaliana;1;0;0;0
AT4G09880;Arabidopsis thaliana;1;0;0;0
AT4G17453;Arabidopsis thaliana;0;1;0;1
AT2G03565;Arabidopsis thaliana;0;0;0;0
AT4G32378;Arabidopsis thaliana;0;0;0;0
AT1G01471;Arabidopsis thaliana;0;0;0;0
AT4G21926;Arabidopsis thaliana;0;1;1;0
AT3G28193;Arabidopsis thaliana;1;0;0;0
AT2G07705;Arabidopsis thaliana;1;0;1;0
AT3G29570;Arabidopsis thaliana;1;0;0;0
AT1G26773;Arabidopsis thaliana;0;0;1;0
AT2G33006;Arabidopsis thaliana;0;0;0;0
AT5G36900;Arabidopsis thaliana;1;0;1;0
AT3G44704;Arabidopsis thaliana;1;0;0;0
AT3G32905;Arabidopsis thaliana;1;0;0;0
AT3G33393;Arabidopsis thaliana;1;0;0;0
AT3G06142;Arabidopsis thaliana;0;0;0;0
AT3G27809;Arabidopsis thaliana;0;0;0;0
AT3G60318;Arabidopsis thaliana;0;0;0;0
AT4G36268;Arabidopsis thaliana;0;0;0;0
AT5G42591;Arabidopsis thaliana;1;0;0;0
AT2G07667;Arabidopsis thaliana;1;1;1;1
AT1G35242;Arabidopsis thaliana;0;0;0;0
AT5G27967;Arabidopsis thaliana;0;0;0;0
AT3G42728;Arabidopsis thaliana;1;0;0;0
AT4G16915;Arabidopsis thaliana;0;0;1;0
AT5G44306;Arabidopsis thaliana;0;0;0;0
AT1G31270;Arabidopsis thaliana;1;0;0;0
AT4G05612;Arabidopsis thaliana;0;0;0;0
AT5G37240;Arabidopsis thaliana;1;1;1;0
AT2G40802;Arabidopsis thaliana;0;0;1;0
AT2G15930;Arabidopsis thaliana;0;0;1;0
AT1G04171;Arabidopsis thaliana;0;0;0;0
AT4G32924;Arabidopsis thaliana;0;0;0;0
AT3G42385;Arabidopsis thaliana;1;0;0;0
AT4G02489;Arabidopsis thaliana;1;0;1;0
AT2G36053;Arabidopsis thaliana;0;0;0;0
AT3G13686;Arabidopsis thaliana;0;0;0;0
AT4G11876;Arabidopsis thaliana;0;0;0;0
AT5G65533;Arabidopsis thaliana;0;0;0;0
AT3G50695;Arabidopsis thaliana;0;0;0;0
AT2G45412;Arabidopsis thaliana;0;0;0;0
AT1G26921;Arabidopsis thaliana;0;0;0;0
AT5G53144;Arabidopsis thaliana;0;0;0;0
AT5G44065;Arabidopsis thaliana;0;0;0;0
AT4G15061;Arabidopsis thaliana;1;0;0;0
AT5G42203;Arabidopsis thaliana;0;0;0;0
AT2G29679;Arabidopsis thaliana;0;0;0;0
AT4G06583;Arabidopsis thaliana;1;0;0;0
AT3G48131;Arabidopsis thaliana;1;1;0;0
AT3G32052;Arabidopsis thaliana;0;0;0;0
AT2G23149;Arabidopsis thaliana;0;0;0;0
AT1G05136;Arabidopsis thaliana;0;0;0;0
AT2G38350;Arabidopsis thaliana;0;0;1;0
AT5G41908;Arabidopsis thaliana;0;0;1;0
AT1G04684;Arabidopsis thaliana;0;0;0;0
AT5G64401;Arabidopsis thaliana;0;0;0;0
AT5G15420;Arabidopsis thaliana;1;0;1;0
AT5G56865;Arabidopsis thaliana;0;0;0;0
AT4G08073;Arabidopsis thaliana;0;0;0;0
AT1G34419;Arabidopsis thaliana;0;0;0;0
AT5G55010;Arabidopsis thaliana;0;0;0;0
AT2G07667;Arabidopsis thaliana;1;1;1;1
AT3G60328;Arabidopsis thaliana;0;0;0;0
AT1G53970;Arabidopsis thaliana;1;0;1;1
AT4G08967;Arabidopsis thaliana;1;0;0;0
AT3G42380;Arabidopsis thaliana;1;0;0;0
AT1G48953;Arabidopsis thaliana;0;0;0;0
AT3G22183;Arabidopsis thaliana;0;0;0;0
AT1G47700;Arabidopsis thaliana;0;0;1;0
AT1G47690;Arabidopsis thaliana;0;0;0;0
AT1G55045;Arabidopsis thaliana;0;0;0;0
AT3G10974;Arabidopsis thaliana;0;0;1;0
AT5G57310;Arabidopsis thaliana;1;0;0;0
AT1G22067;Arabidopsis thaliana;0;0;0;0
AT3G57072;Arabidopsis thaliana;0;0;0;0
AT2G13126;Arabidopsis thaliana;0;0;0;0
AT1G59535;Arabidopsis thaliana;0;0;0;0
AT2G22940;Arabidopsis thaliana;0;0;0;0
AT3G30768;Arabidopsis thaliana;0;0;0;0
AT3G15578;Arabidopsis thaliana;0;0;1;0
AT2G05752;Arabidopsis thaliana;0;0;1;0
AT1G44940;Arabidopsis thaliana;1;0;1;0
AT1G28307;Arabidopsis thaliana;0;0;0;0
AT5G41401;Arabidopsis thaliana;0;0;0;0
AT2G31271;Arabidopsis thaliana;0;0;0;0
AT2G05753;Arabidopsis thaliana;0;0;0;0
AT3G31051;Arabidopsis thaliana;0;0;0;0
AT3G21338;Arabidopsis thaliana;0;0;0;0
AT3G61678;Arabidopsis thaliana;0;0;0;0
AT4G02871;Arabidopsis thaliana;0;0;0;0
AT1G40104;Arabidopsis thaliana;0;0;0;0
AT2G13623;Arabidopsis thaliana;0;0;0;0
AT4G06639;Arabidopsis thaliana;1;0;1;0
AT3G42148;Arabidopsis thaliana;0;0;0;0
AT4G04078;Arabidopsis thaliana;0;0;1;0
AT2G46995;Arabidopsis thaliana;0;0;0;0
AT2G11462;Arabidopsis thaliana;1;0;0;0
AT1G53543;Arabidopsis thaliana;0;0;0;0
AT4G09731;Arabidopsis thaliana;0;0;1;0
AT1G62421;Arabidopsis thaliana;1;0;0;0
AT1G12451;Arabidopsis thaliana;0;0;0;0
AT4G05071;Arabidopsis thaliana;0;0;1;0
AT4G35025;Arabidopsis thaliana;0;0;0;0
AT2G28426;Arabidopsis thaliana;0;0;0;0
AT1G55615;Arabidopsis thaliana;0;0;0;0
AT3G46901;Arabidopsis thaliana;0;0;0;0
AT2G29452;Arabidopsis thaliana;0;0;0;0
AT1G67855;Arabidopsis thaliana;0;1;1;0
AT3G26616;Arabidopsis thaliana;1;0;0;0
AT3G10439;Arabidopsis thaliana;0;0;1;0
AT3G15909;Arabidopsis thaliana;0;0;0;0
AT2G03938;Arabidopsis thaliana;0;0;1;0
AT1G26976;Arabidopsis thaliana;0;0;0;0
AT3G29036;Arabidopsis thaliana;1;0;1;0
AT4G03827;Arabidopsis thaliana;0;0;0;0
AT4G23970;Arabidopsis thaliana;1;1;1;0
AT2G36261;Arabidopsis thaliana;1;0;0;1
AT1G62301;Arabidopsis thaliana;0;0;0;0
AT3G19274;Arabidopsis thaliana;0;0;0;0
AT5G03944;Arabidopsis thaliana;1;0;0;0
AT3G30840;Arabidopsis thaliana;0;0;0;0
AT4G16040;Arabidopsis thaliana;1;0;1;0
AT5G41614;Arabidopsis thaliana;0;0;0;0
AT3G28170;Arabidopsis thaliana;1;0;1;0
AT2G11891;Arabidopsis thaliana;0;0;0;0
AT5G57535;Arabidopsis thaliana;0;0;0;0
AT4G28564;Arabidopsis thaliana;0;0;0;0
AT3G07273;Arabidopsis thaliana;1;0;1;0
AT3G17190;Arabidopsis thaliana;0;0;1;1
AT5G28781;Arabidopsis thaliana;0;0;0;0
AT5G35300;Arabidopsis thaliana;1;0;0;0
AT4G16451;Arabidopsis thaliana;0;0;0;0
AT4G01328;Arabidopsis thaliana;0;0;0;0
AT4G31260;Arabidopsis thaliana;0;0;0;0
AT3G46616;Arabidopsis thaliana;0;1;1;0
AT3G22436;Arabidopsis thaliana;0;0;0;0
AT5G29807;Arabidopsis thaliana;1;0;0;1
AT1G41875;Arabidopsis thaliana;0;0;0;0
AT4G14403;Arabidopsis thaliana;0;0;0;0
AT4G05612;Arabidopsis thaliana;0;0;0;0
AT1G47946;Arabidopsis thaliana;0;0;0;0
AT4G28181;Arabidopsis thaliana;0;0;1;0
AT3G28260;Arabidopsis thaliana;0;0;1;0
AT1G48730;Arabidopsis thaliana;1;0;0;0
AT4G35589;Arabidopsis thaliana;0;0;0;0
AT3G51636;Arabidopsis thaliana;0;0;0;0
AT3G17190;Arabidopsis thaliana;0;0;1;1
AT1G74448;Arabidopsis thaliana;0;0;0;0
AT5G50910;Arabidopsis thaliana;0;0;0;0
AT3G49551;Arabidopsis thaliana;0;1;0;0
AT2G05915;Arabidopsis thaliana;1;0;0;0
AT3G31350;Arabidopsis thaliana;1;0;0;0
AT5G45469;Arabidopsis thaliana;0;0;0;0
AT1G76994;Arabidopsis thaliana;0;0;0;0
AT5G02811;Arabidopsis thaliana;0;0;0;0
AT4G30970;Arabidopsis thaliana;0;0;1;0
AT2G13547;Arabidopsis thaliana;0;1;0;0
AT3G04732;Arabidopsis thaliana;0;0;0;0
AT5G43245;Arabidopsis thaliana;0;0;0;0
AT2G20453;Arabidopsis thaliana;0;0;0;0
AT4G23103;Arabidopsis thaliana;0;0;0;0
AT1G21975;Arabidopsis thaliana;0;0;0;0
AT2G01667;Arabidopsis thaliana;1;1;0;0
AT5G47928;Arabidopsis thaliana;0;0;0;0
AT2G08986;Arabidopsis thaliana;0;0;0;0
AT1G74929;Arabidopsis thaliana;0;0;0;0
AT1G67875;Arabidopsis thaliana;0;0;0;0
AT5G49590;Arabidopsis thaliana;1;0;0;0
AT5G39581;Arabidopsis thaliana;0;0;0;0
AT3G46666;Arabidopsis thaliana;0;1;1;0
AT1G76910;Arabidopsis thaliana;1;0;1;0
AT5G42405;Arabidopsis thaliana;0;0;0;0
AT1G76728;Arabidopsis thaliana;0;0;0;0
AT1G38950;Arabidopsis thaliana;1;0;1;0
AT1G36756;Arabidopsis thaliana;1;0;0;0
AT1G32337;Arabidopsis thaliana;0;0;0;0
AT2G31018;Arabidopsis thaliana;0;0;0;0
AT3G26147;Arabidopsis thaliana;0;0;0;0
AT1G51823;Arabidopsis thaliana;0;0;0;0
AT1G55220;Arabidopsis thaliana;1;1;0;1
AT2G28507;Arabidopsis thaliana;0;0;0;0
AT2G18610;Arabidopsis thaliana;1;0;0;0
AT3G18235;Arabidopsis thaliana;0;0;1;0
AT3G23040;Arabidopsis thaliana;0;0;1;0
AT4G17930;Arabidopsis thaliana;0;0;0;0
AT2G23118;Arabidopsis thaliana;0;0;0;0
AT3G30456;Arabidopsis thaliana;0;0;0;0
AT3G16851;Arabidopsis thaliana;0;0;0;0
AT2G07827;Arabidopsis thaliana;1;1;1;1
AT4G21216;Arabidopsis thaliana;0;0;0;0
AT4G14251;Arabidopsis thaliana;0;0;0;0
AT3G43432;Arabidopsis thaliana;1;0;1;0
AT3G43572;Arabidopsis thaliana;1;0;0;0
AT1G44940;Arabidopsis thaliana;1;0;1;0
AT2G30430;Arabidopsis thaliana;0;0;0;0
AT4G22510;Arabidopsis thaliana;0;0;0;0
AT3G50320;Arabidopsis thaliana;1;0;1;0
AT2G07981;Arabidopsis thaliana;0;0;0;0
AT1G11684;Arabidopsis thaliana;0;0;0;0
AT2G34238;Arabidopsis thaliana;0;0;0;0
AT5G50361;Arabidopsis thaliana;0;0;0;0
AT5G66053;Arabidopsis thaliana;0;0;0;0
AT3G43290;Arabidopsis thaliana;1;0;0;0
AT4G36370;Arabidopsis thaliana;0;0;0;0
AT3G27968;Arabidopsis thaliana;0;0;0;0
AT2G07521;Arabidopsis thaliana;1;0;1;0
AT1G18871;Arabidopsis thaliana;0;0;0;0
AT3G19663;Arabidopsis thaliana;1;1;1;1
AT2G22241;Arabidopsis thaliana;0;0;0;0
AT1G33860;Arabidopsis thaliana;1;0;0;0
AT2G36632;Arabidopsis thaliana;0;0;0;0
AT2G26511;Arabidopsis thaliana;0;0;0;0
AT5G65166;Arabidopsis thaliana;0;0;0;0
AT2G12977;Arabidopsis thaliana;0;0;0;0
AT1G49680;Arabidopsis thaliana;1;0;0;0
AT1G31520;Arabidopsis thaliana;1;0;0;0
AT2G12557;Arabidopsis thaliana;1;0;1;0
AT4G28870;Arabidopsis thaliana;1;0;0;0
AT1G36942;Arabidopsis thaliana;1;0;0;0
AT5G66607;Arabidopsis thaliana;0;0;0;0
AT5G04386;Arabidopsis thaliana;0;0;0;0
AT4G08097;Arabidopsis thaliana;1;0;0;0
AT3G27328;Arabidopsis thaliana;0;0;0;0
AT2G10602;Arabidopsis thaliana;1;0;0;0
AT3G17261;Arabidopsis thaliana;0;1;0;0
AT5G51090;Arabidopsis thaliana;0;0;1;0
AT2G03180;Arabidopsis thaliana;1;0;0;0
AT5G16286;Arabidopsis thaliana;0;0;0;0
AT4G01671;Arabidopsis thaliana;0;0;0;0
AT5G27170;Arabidopsis thaliana;1;0;0;0
AT3G53611;Arabidopsis thaliana;0;0;0;0
AT1G45229;Arabidopsis thaliana;0;0;0;0
AT4G38405;Arabidopsis thaliana;0;0;0;0
AT4G05631;Arabidopsis thaliana;0;0;1;0
AT2G13463;Arabidopsis thaliana;0;0;1;0
AT3G29140;Arabidopsis thaliana;1;0;1;0
AT3G32190;Arabidopsis thaliana;1;0;0;0
AT5G28491;Arabidopsis thaliana;0;0;0;0
AT3G61826;Arabidopsis thaliana;0;0;0;0
AT1G47495;Arabidopsis thaliana;1;0;0;0
AT5G60240;Arabidopsis thaliana;0;0;0;0
AT3G60560;Arabidopsis thaliana;1;0;0;0
AT5G15008;Arabidopsis thaliana;0;0;0;0
AT3G16432;Arabidopsis thaliana;0;1;0;1
AT2G28401;Arabidopsis thaliana;0;0;0;0
AT2G12405;Arabidopsis thaliana;1;0;0;0
AT3G49744;Arabidopsis thaliana;0;0;0;0
AT3G25099;Arabidopsis thaliana;0;0;0;0
AT3G27800;Arabidopsis thaliana;0;0;0;0
AT4G29103;Arabidopsis thaliana;0;0;0;0
AT1G03022;Arabidopsis thaliana;0;0;0;0
AT2G12935;Arabidopsis thaliana;1;0;0;0
AT4G08868;Arabidopsis thaliana;1;0;1;0
AT5G55893;Arabidopsis thaliana;1;0;0;0
AT2G07672;Arabidopsis thaliana;1;0;0;0
AT5G28090;Arabidopsis thaliana;1;0;0;0
AT5G41109;Arabidopsis thaliana;0;0;0;0
AT5G26970;Arabidopsis thaliana;0;0;0;0
AT3G43431;Arabidopsis thaliana;0;0;0;0
AT4G32080;Arabidopsis thaliana;1;0;1;0
AT4G29548;Arabidopsis thaliana;1;0;0;0
AT3G12840;Arabidopsis thaliana;1;1;0;1
AT3G54802;Arabidopsis thaliana;0;0;0;0
AT5G17847;Arabidopsis thaliana;0;0;0;0
AT3G25719;Arabidopsis thaliana;0;0;0;0
AT5G49334;Arabidopsis thaliana;0;0;0;0
AT4G32080;Arabidopsis thaliana;1;0;1;0
AT2G04675;Arabidopsis thaliana;0;0;1;0
AT3G05746;Arabidopsis thaliana;0;0;0;0
